epoch,from_history_train,from_history_val
1,0.03067385731,0.02753982786
2,0.02786904946,0.02435685042
3,0.02497307933,0.0214838183
4,0.02239275491,0.0207717109
5,0.02199781919,0.01973432768
6,0.02060222533,0.01896458305
7,0.01966658933,0.01862090477
8,0.02028036141,0.01804787433
9,0.02043825318,0.0189435659
10,0.02009566431,0.01769832103
11,0.01893488737,0.01757203881
12,0.01946450467,0.01705619576
13,0.01873775222,0.0172507579
14,0.01800171845,0.01730520511
15,0.01752731227,0.01598308759
16,0.01753518451,0.01629450161
17,0.01718976139,0.01562660583
18,0.01707820722,0.0153106763
19,0.0178899595,0.01558603009
20,0.01686155086,0.01522687951
21,0.01658652595,0.01585624262
22,0.01608478429,0.01458725263
23,0.01517948124,0.01452706789
24,0.01492337207,0.01412458206
25,0.01566586376,0.01387802069
26,0.01575296163,0.01410271775
27,0.01478887396,0.01411933848
28,0.01549147489,0.01397376647
29,0.01453775773,0.01408676035
30,0.01477576257,0.01353208034
31,0.01456090307,0.01323655818
32,0.01491230074,0.0135605376
33,0.01424475492,0.01336127461
34,0.0144907271,0.01367512892
35,0.01432489802,0.01304603135
36,0.01377630373,0.01297078445
37,0.01388701797,0.01350149384
38,0.01378882106,0.01240619435
39,0.01370132773,0.01278386998
40,0.01301577,0.01258163608
41,0.01292830077,0.0121737204
42,0.0137610836,0.01237889496
43,0.01426224201,0.01216622989
44,0.01332278166,0.01310927013
45,0.01354390907,0.01249828574
46,0.01250768395,0.01266016986
47,0.01303201006,0.01197118906
48,0.01295701507,0.01192599814
49,0.01271313592,0.01212339767
50,0.01260302437,0.01169530384
51,0.0131195148,0.01210548286
52,0.01302517357,0.01229658711
53,0.01248381427,0.01199545932
54,0.01210115815,0.01207753317
55,0.01256618532,0.01201170636
56,0.01252174389,0.0122788219
57,0.01209286449,0.01141400961
58,0.01291706238,0.01151680481
59,0.01194771251,0.01146774902
60,0.01217689062,0.01141890662
61,0.01273375074,0.01171268465
62,0.01267694053,0.01132724551
63,0.01197828166,0.01157833368
64,0.011791536,0.01094136911
65,0.01196175488,0.01178825612
66,0.0119431694,0.01174368185
67,0.01251225395,0.01176915434
68,0.01241074654,0.01201481314
69,0.0109036339,0.01114869781
70,0.01152119867,0.0114507525
71,0.01158959127,0.01072325732
72,0.01188278466,0.01156077941
73,0.01101034018,0.01150361425
74,0.01185636211,0.01141004066
75,0.01246892125,0.01120207133
76,0.0111195998,0.01135832048
77,0.0115893617,0.01081927703
78,0.01140653121,0.01048238878
79,0.01237555081,0.01136483718
80,0.0113397747,0.0111853024
81,0.0116266777,0.0111710463
82,0.01094757335,0.01094464934
83,0.01160607394,0.01121699589
84,0.0119041258,0.01128280372
85,0.01140913658,0.01079209347
86,0.01167931571,0.01110796817
