epoch,train_loss,val_loss,lr,best_val_loss_so_far
0,0.041424067225307226,0.041324750520288944,0.0,inf
1,0.03955814940854907,0.04051400627940893,2e-09,0.041324750520288944
2,0.039064798038452864,0.03868082142435014,4e-09,0.04051400627940893
3,0.042038307059556246,0.041615599766373634,6.000000000000001e-09,0.03868082142435014
4,0.03806659625843167,0.0418682973831892,8e-09,0.03868082142435014
5,0.0386361968703568,0.03801262890920043,1e-08,0.03868082142435014
6,0.04011917859315872,0.035958969267085195,1.2000000000000002e-08,0.03801262890920043
7,0.03997176932170987,0.0351963103748858,1.4000000000000001e-08,0.035958969267085195
8,0.03565567219629884,0.03826063801534474,1.6e-08,0.0351963103748858
9,0.037152128759771585,0.03498297301121056,1.8000000000000002e-08,0.0351963103748858
10,0.035683801863342524,0.036427587969228625,2e-08,0.03498297301121056
11,0.03495013667270541,0.035044587682932615,2.2000000000000002e-08,0.03498297301121056
12,0.03648954909294844,0.03444172837771475,2.4000000000000003e-08,0.03498297301121056
13,0.03373100096359849,0.03554057888686657,2.6000000000000005e-08,0.03444172837771475
14,0.03215868305414915,0.03302707779221237,2.8000000000000003e-08,0.03444172837771475
15,0.03161146282218397,0.03143436764366925,3.0000000000000004e-08,0.03302707779221237
16,0.033059896901249886,0.03243393846787512,3.2e-08,0.03143436764366925
17,0.031075926963239908,0.03163845301605761,3.4e-08,0.03143436764366925
18,0.0318408424500376,0.0312245967797935,3.6000000000000005e-08,0.03143436764366925
19,0.029471046989783645,0.03170980094000697,3.8e-08,0.0312245967797935
20,0.030573570169508457,0.029343547765165567,4e-08,0.0312245967797935
21,0.027744063874706626,0.029008430428802967,4.2e-08,0.029343547765165567
22,0.029322483344003558,0.03076706174761057,4.4000000000000004e-08,0.029008430428802967
23,0.030084187863394618,0.029322258895263076,4.6e-08,0.029008430428802967
24,0.028655004221946,0.0288717458024621,4.8000000000000006e-08,0.029008430428802967
25,0.027859500842168927,0.02834037644788623,5e-08,0.0288717458024621
26,0.02696958347223699,0.024868073407560587,5.200000000000001e-08,0.02834037644788623
27,0.025505370227620006,0.028295382391661406,5.4e-08,0.024868073407560587
28,0.026917138835415244,0.024665927048772573,5.6000000000000005e-08,0.024868073407560587
29,0.025413240771740675,0.023470066022127867,5.8e-08,0.024665927048772573
