epoch,train_loss,val_loss,test_loss,lr,best_val_loss_so_far,theacher_prob,actual_gt_ratio
0,0.04234045883640647,0.03945451742038131,84.66903540492058,0.0,inf,1.0,1.0
1,0.038470164872705936,0.035438971128314734,,2e-09,0.03945451742038131,0.9996666666666667,1.0
2,0.034901151433587074,0.03104936657473445,,4e-09,0.035438971128314734,0.9993333333333333,1.0
3,0.03128753509372473,0.029611658537760377,,6.000000000000001e-09,0.03104936657473445,0.999,1.0
4,0.030089826555922627,0.02767576207406819,,8e-09,0.029611658537760377,0.9986666666666667,1.0
5,0.02761195763014257,0.026303100865334272,,1e-08,0.02767576207406819,0.9983333333333333,1.0
6,0.026274157455191016,0.025486687198281288,,1.2000000000000002e-08,0.026303100865334272,0.998,1.0
7,0.026563999941572547,0.02430004277266562,,1.4000000000000001e-08,0.025486687198281288,0.9976666666666667,1.0
8,0.026436982210725546,0.02494857646524906,,1.6e-08,0.02430004277266562,0.9973333333333333,0.984375
9,0.025603847578167915,0.02324522566050291,,1.8000000000000002e-08,0.02430004277266562,0.997,1.0
10,0.024285221938043833,0.0231211103964597,,2e-08,0.02324522566050291,0.9966666666666667,1.0
11,0.02440256462432444,0.022550160763785243,,2.2000000000000002e-08,0.0231211103964597,0.9963333333333333,1.0
12,0.023417649092152715,0.02212719456292689,,2.4000000000000003e-08,0.022550160763785243,0.996,1.0
13,0.02255513146519661,0.021815836429595947,,2.6000000000000005e-08,0.02212719456292689,0.9956666666666667,1.0
14,0.02192735648714006,0.020367966732010245,,2.8000000000000003e-08,0.021815836429595947,0.9953333333333333,1.0
15,0.021332160104066133,0.020645401440560818,,3.0000000000000004e-08,0.020367966732010245,0.995,1.0
16,0.021290597040206194,0.019553710939362645,,3.2e-08,0.020367966732010245,0.9946666666666667,1.0
17,0.020654117222875357,0.019051865907385945,,3.4e-08,0.019553710939362645,0.9943333333333333,1.0
18,0.02115925750695169,0.01926204771734774,,3.6000000000000005e-08,0.019051865907385945,0.994,1.0
19,0.020376350730657578,0.018671880243346095,,3.8e-08,0.019051865907385945,0.9936666666666667,1.0
20,0.019722526893019676,0.01891782251186669,,4e-08,0.018671880243346095,0.9933333333333333,1.0
21,0.019000025000423193,0.017574002966284752,,4.2e-08,0.018671880243346095,0.993,1.0
22,0.01791443710681051,0.017282159999012947,,4.4000000000000004e-08,0.017574002966284752,0.9926666666666667,1.0
23,0.01772033772431314,0.016853513894602656,,4.6e-08,0.017282159999012947,0.9923333333333333,0.984375
24,0.018073412589728832,0.016508254688233137,,4.8000000000000006e-08,0.016853513894602656,0.992,1.0
25,0.018214927753433585,0.016593773383647203,,5e-08,0.016508254688233137,0.9916666666666667,0.984375
26,0.017059307894669473,0.016317918081767857,,5.200000000000001e-08,0.016508254688233137,0.9913333333333333,1.0
27,0.0175295703811571,0.016202538507059216,,5.4e-08,0.016317918081767857,0.991,0.984375
28,0.016703702975064516,0.016182597959414124,,5.6000000000000005e-08,0.016202538507059216,0.9906666666666667,0.984375
29,0.016691111493855715,0.015408061794005334,,5.8e-08,0.016182597959414124,0.9903333333333333,1.0
30,0.016474790405482054,0.015137215028516948,,6.000000000000001e-08,0.015408061794005334,0.99,1.0
31,0.016741723171435297,0.015286714886315167,,6.2e-08,0.015137215028516948,0.9896666666666667,0.984375
32,0.0159890151116997,0.014986597932875156,,6.4e-08,0.015137215028516948,0.9893333333333333,1.0
33,0.01609271951019764,0.015176012297160923,,6.600000000000001e-08,0.014986597932875156,0.989,1.0
34,0.015778891276568174,0.014582974603399634,,6.8e-08,0.014986597932875156,0.9886666666666667,0.96875
