epoch,train_loss,val_loss,test_loss,lr,best_val_loss_so_far,theacher_prob,actual_gt_ratio
0,0.037949863355606794,0.03616390051320195,84.66998288035393,0.0,inf,0.0,
1,0.03457427700050175,0.03253148961812258,,2e-09,0.03616390051320195,0.0,
2,0.03126919479109347,0.029007045552134514,,4e-09,0.03253148961812258,0.0,
3,0.028751897858455777,0.02769682789221406,,6.000000000000001e-09,0.029007045552134514,0.0,
4,0.027167982421815395,0.026171564357355237,,8e-09,0.02769682789221406,0.0,
5,0.025916329119354486,0.025035690516233444,,1e-08,0.026171564357355237,0.0,
6,0.024489536648616195,0.02426743390969932,,1.2000000000000002e-08,0.025035690516233444,0.0,
7,0.02466861577704549,0.02337814448401332,,1.4000000000000001e-08,0.02426743390969932,0.0,
8,0.024718035012483597,0.024113320978358388,,1.6e-08,0.02337814448401332,0.0,
9,0.023704082472249866,0.022394564002752304,,1.8000000000000002e-08,0.02337814448401332,0.0,
10,0.02233965159393847,0.022275126539170742,,2e-08,0.022394564002752304,0.0,
11,0.02264668862335384,0.021639376878738403,,2.2000000000000002e-08,0.022275126539170742,0.0,
12,0.02168054087087512,0.021424611331894994,,2.4000000000000003e-08,0.021639376878738403,0.0,
13,0.020868270192295313,0.021247507771477103,,2.6000000000000005e-08,0.021424611331894994,0.0,
14,0.020494331372901797,0.019621204817667603,,2.8000000000000003e-08,0.021247507771477103,0.0,
15,0.020109152887016535,0.019922396866604686,,3.0000000000000004e-08,0.019621204817667603,0.0,
16,0.01962241530418396,0.018920551287010312,,3.2e-08,0.019621204817667603,0.0,
17,0.019057427067309618,0.01849650638177991,,3.4e-08,0.018920551287010312,0.0,
18,0.019691071705892682,0.01866299333050847,,3.6000000000000005e-08,0.01849650638177991,0.0,
19,0.01877444447018206,0.018176523968577385,,3.8e-08,0.01849650638177991,0.0,
20,0.018399161752313375,0.01852394570596516,,4e-08,0.018176523968577385,0.0,
21,0.01780912047252059,0.017165078897960484,,4.2e-08,0.018176523968577385,0.0,
22,0.016736813122406602,0.01695132488384843,,4.4000000000000004e-08,0.017165078897960484,0.0,
23,0.016583803109824657,0.01642432250082493,,4.6e-08,0.01695132488384843,0.0,
24,0.01706366997677833,0.016158513026311994,,4.8000000000000006e-08,0.01642432250082493,0.0,
25,0.01701932307332754,0.016225010622292757,,5e-08,0.016158513026311994,0.0,
26,0.015908486326225102,0.01610669819638133,,5.200000000000001e-08,0.016158513026311994,0.0,
27,0.016744725639000535,0.015846301685087383,,5.4e-08,0.01610669819638133,0.0,
28,0.015679467003792524,0.015957674710080028,,5.6000000000000005e-08,0.015846301685087383,0.0,
29,0.015755531145259738,0.015272128628566861,,5.8e-08,0.015846301685087383,0.0,
30,0.015656111645512283,0.014938637497834861,,6.000000000000001e-08,0.015272128628566861,0.0,
31,0.015677482937462628,0.015275225043296814,,6.2e-08,0.014938637497834861,0.0,
32,0.01494133472442627,0.014863678021356463,,6.4e-08,0.014938637497834861,0.0,
33,0.015137936221435666,0.015230448101647198,,6.600000000000001e-08,0.014863678021356463,0.0,
34,0.014833139372058213,0.014518873649649322,,6.8e-08,0.014863678021356463,0.0,
35,0.014413476455956697,0.014385706977918744,,7e-08,0.014518873649649322,0.0,
36,0.014468540553934872,0.014813434798270464,,7.200000000000001e-08,0.014385706977918744,0.0,
37,0.014384947950020432,0.013709380640648305,,7.400000000000001e-08,0.014385706977918744,0.0,
38,0.014274452812969685,0.014017683453857899,,7.6e-08,0.013709380640648305,0.0,
39,0.013570338487625122,0.013704636599868536,,7.800000000000001e-08,0.013709380640648305,0.0,
40,0.013363884878344834,0.013285641325637698,,8e-08,0.013704636599868536,0.0,
41,0.014060362242162228,0.013444887474179268,,8.2e-08,0.013285641325637698,0.0,
42,0.014437873382121325,0.013236576691269875,,8.4e-08,0.013285641325637698,0.0,
43,0.013553284923546016,0.014109088107943535,,8.6e-08,0.013236576691269875,0.0,
44,0.013916196301579475,0.013491731486283243,,8.800000000000001e-08,0.013236576691269875,0.0,
45,0.012893329723738134,0.013606997323222458,,9.000000000000001e-08,0.013236576691269875,0.0,
46,0.01331657578703016,0.01291404094081372,,9.2e-08,0.013236576691269875,0.0,
47,0.013101170887239277,0.012783214449882507,,9.400000000000001e-08,0.01291404094081372,0.0,
48,0.013012981158681214,0.01299404154997319,,9.600000000000001e-08,0.012783214449882507,0.0,
49,0.012819377705454826,0.012514443369582295,,9.800000000000002e-08,0.012783214449882507,0.0,
50,0.013200589804910123,0.012906361254863441,50.10350847244263,1e-07,0.012514443369582295,0.0,
51,0.01314780698157847,0.013099554693326354,,1.0200000000000001e-07,0.012514443369582295,0.0,
52,0.012692052870988846,0.012757394346408546,,1.0400000000000002e-07,0.012514443369582295,0.0,
53,0.01213753444608301,0.012834900175221264,,1.0600000000000002e-07,0.012514443369582295,0.0,
54,0.012619452085345984,0.012757860124111176,,1.08e-07,0.012514443369582295,0.0,
55,0.012625290779396892,0.012966211535967886,,1.1e-07,0.012514443369582295,0.0,
56,0.012096963473595679,0.012091726181097329,,1.1200000000000001e-07,0.012514443369582295,0.0,
57,0.012917174259200692,0.012197188683785498,,1.1400000000000001e-07,0.012091726181097329,0.0,
58,0.012032702565193176,0.012097157072275877,,1.16e-07,0.012091726181097329,0.0,
59,0.012198615120723844,0.012010373058728874,,1.1800000000000001e-07,0.012091726181097329,0.0,
60,0.012747846660204232,0.012322312803007662,,1.2000000000000002e-07,0.012010373058728874,0.0,
61,0.012627180549316108,0.011886962805874646,,1.22e-07,0.012010373058728874,0.0,
62,0.01199150993488729,0.012135700788348913,,1.24e-07,0.011886962805874646,0.0,
63,0.011781889945268631,0.011510397191159427,,1.2600000000000002e-07,0.011886962805874646,0.0,
64,0.011938740382902324,0.012351523851975799,,1.28e-07,0.011510397191159427,0.0,
65,0.011921899975277483,0.012273022439330816,,1.3000000000000003e-07,0.011510397191159427,0.0,
66,0.012418383732438087,0.01225430762860924,,1.3200000000000002e-07,0.011510397191159427,0.0,
67,0.012256557238288224,0.012517245719209313,,1.34e-07,0.011510397191159427,0.0,
68,0.010953447199426591,0.011667242273688316,,1.36e-07,0.011510397191159427,0.0,
69,0.011426531476899981,0.011922233970835805,,1.3800000000000002e-07,0.011510397191159427,0.0,
70,0.011450199061073363,0.011175172287039459,,1.4e-07,0.011510397191159427,0.0,
71,0.011787145282141864,0.012002705712802708,,1.42e-07,0.011175172287039459,0.0,
72,0.010957658872939646,0.011956506292335689,,1.4400000000000002e-07,0.011175172287039459,0.0,
73,0.011814105091616511,0.011868204455822706,,1.46e-07,0.011175172287039459,0.0,
74,0.012258693110197783,0.01164148619864136,,1.4800000000000003e-07,0.011175172287039459,0.0,
75,0.011170828016474843,0.011787643423303962,,1.5e-07,0.011175172287039459,0.0,
76,0.01153293380048126,0.011234837584197521,,1.52e-07,0.011175172287039459,0.0,
77,0.011275358614511788,0.010886864271014929,,1.54e-07,0.011175172287039459,0.0,
78,0.012181316851638258,0.011769261909648776,,1.5600000000000002e-07,0.010886864271014929,0.0,
79,0.011149376397952437,0.011541754705831409,,1.58e-07,0.010886864271014929,0.0,
80,0.011485226918011904,0.011544907814823091,,1.6e-07,0.010886864271014929,0.0,
81,0.010891343117691576,0.011345923412591219,,1.6200000000000002e-07,0.010886864271014929,0.0,
82,0.011466112802736461,0.011563023552298546,,1.64e-07,0.010886864271014929,0.0,
83,0.011737308464944363,0.011647920357063413,,1.6600000000000003e-07,0.010886864271014929,0.0,
84,0.01122424635104835,0.011133380117826164,,1.68e-07,0.010886864271014929,0.0,
85,0.011521019623614848,0.011433169711381197,,1.7000000000000001e-07,0.010886864271014929,0.0,
86,0.010963981738314033,0.011063661775551736,,1.72e-07,0.010886864271014929,0.0,
87,0.011394911096431315,0.011331398971378803,,1.7400000000000002e-07,0.010886864271014929,0.0,
88,0.011720339534804225,0.011264431406743824,,1.7600000000000001e-07,0.010886864271014929,0.0,
89,0.011330026318319142,0.011907160747796297,,1.78e-07,0.010886864271014929,0.0,
90,0.011565821128897369,0.011554384953342378,,1.8000000000000002e-07,0.010886864271014929,0.0,
91,0.011139737791381776,0.011121457093395293,,1.8200000000000002e-07,0.010886864271014929,0.0,
92,0.010652957716956735,0.011779687600210309,,1.84e-07,0.010886864271014929,0.0,
93,0.010809172759763896,0.011200382956303656,,1.86e-07,0.010886864271014929,0.0,
94,0.011208003736101091,0.011574179283343256,,1.8800000000000002e-07,0.010886864271014929,0.0,
95,0.011528002913109958,0.011322960373945534,,1.9000000000000003e-07,0.010886864271014929,0.0,
96,0.011071632499806583,0.01180428231600672,,1.9200000000000003e-07,0.010886864271014929,0.0,
97,0.00996060750912875,0.010569705511443317,,1.9400000000000002e-07,0.010886864271014929,0.0,
98,0.011094596819020808,0.010813563014380634,,1.9600000000000003e-07,0.010569705511443317,0.0,
99,0.011300698737613857,0.011130307917483151,,1.98e-07,0.010569705511443317,0.0,
100,0.01058328349608928,0.011460803565569222,49.52750861644745,2e-07,0.010569705511443317,0.0,
101,0.011714913067407906,0.010818822658620775,,2.02e-07,0.010569705511443317,0.0,
102,0.0109866161365062,0.01149941689800471,,2.0400000000000003e-07,0.010569705511443317,0.0,
103,0.010831100051291287,0.010538762900978327,,2.0600000000000002e-07,0.010569705511443317,0.0,
104,0.011056211427785456,0.010857103974558413,,2.0800000000000004e-07,0.010538762900978327,0.0,
105,0.01110851124394685,0.010938136838376522,,2.1000000000000003e-07,0.010538762900978327,0.0,
106,0.011004620930179954,0.011113800341263413,,2.1200000000000005e-07,0.010538762900978327,0.0,
107,0.011047562584280968,0.010383636108599603,,2.14e-07,0.010538762900978327,0.0,
108,0.011285520857200027,0.01119857409503311,,2.16e-07,0.010383636108599603,0.0,
109,0.011514037498272955,0.011038565775379539,,2.1800000000000002e-07,0.010383636108599603,0.0,
110,0.010269173770211637,0.010697132558561862,,2.2e-07,0.010383636108599603,0.0,
111,0.011003508232533932,0.01145513541996479,,2.2200000000000003e-07,0.010383636108599603,0.0,
112,0.010880741639994085,0.010692698881030083,,2.2400000000000002e-07,0.010383636108599603,0.0,
113,0.011448220233432949,0.011097307549789548,,2.2600000000000004e-07,0.010383636108599603,0.0,
114,0.010879541863687336,0.0108449412509799,,2.2800000000000003e-07,0.010383636108599603,0.0,
115,0.011126145138405263,0.011124918470159173,,2.3000000000000005e-07,0.010383636108599603,0.0,
116,0.010165308369323611,0.01119866082444787,,2.32e-07,0.010383636108599603,0.0,
117,0.011220609419979155,0.010888922144658864,,2.34e-07,0.010383636108599603,0.0,
118,0.010724269784986973,0.01080983446445316,,2.3600000000000002e-07,0.010383636108599603,0.0,
119,0.01123449020087719,0.010498419520445168,,2.3800000000000001e-07,0.010383636108599603,0.0,
120,0.010876123909838498,0.011421115603297949,,2.4000000000000003e-07,0.010383636108599603,0.0,
121,0.011013868497684598,0.011034395429305732,,2.42e-07,0.010383636108599603,0.0,
122,0.01009356090798974,0.011044646380469203,,2.44e-07,0.010383636108599603,0.0,
123,0.011339780874550343,0.010765035054646432,,2.4600000000000006e-07,0.010383636108599603,0.0,
124,0.010266609722748399,0.011426336597651243,,2.48e-07,0.010383636108599603,0.0,
125,0.011056860559619963,0.011324600782245398,,2.5e-07,0.010383636108599603,0.0,
126,0.010966131230816245,0.010457991156727076,,2.5200000000000003e-07,0.010383636108599603,0.0,
127,0.010598494205623865,0.010715219541452825,,2.54e-07,0.010383636108599603,0.0,
128,0.00997714715776965,0.010432217153720558,,2.56e-07,0.010383636108599603,0.0,
129,0.010801165946759284,0.01085996744222939,,2.58e-07,0.010383636108599603,0.0,
130,0.011090894462540746,0.010721852071583271,,2.6000000000000005e-07,0.010383636108599603,0.0,
131,0.010761807207018137,0.010802859556861222,,2.6200000000000004e-07,0.010383636108599603,0.0,
132,0.010832969099283218,0.0108597680227831,,2.6400000000000003e-07,0.010383636108599603,0.0,
