epoch,train_loss,val_loss,lr,best_val_loss_so_far
0,0.04364527715370059,0.043542634695768356,0.0,inf
1,0.04176235385239124,0.0427143769338727,2e-09,0.043542634695768356
2,0.04123219521716237,0.0408262237906456,4e-09,0.0427143769338727
3,0.04418683843687177,0.043754460755735636,6.000000000000001e-09,0.0408262237906456
4,0.0401543197222054,0.04394747270271182,8e-09,0.0408262237906456
5,0.04069440672174096,0.040036584716290236,1e-08,0.0408262237906456
6,0.042138890363276005,0.03794941445812583,1.2000000000000002e-08,0.040036584716290236
7,0.04198582796379924,0.03715618001297116,1.4000000000000001e-08,0.03794941445812583
8,0.03760744770988822,0.04023186396807432,1.6e-08,0.03715618001297116
9,0.039084121119230986,0.03687931643798947,1.8000000000000002e-08,0.03715618001297116
10,0.037567389430478215,0.03829044825397432,2e-08,0.03687931643798947
11,0.03679250832647085,0.03688441379927099,2.2000000000000002e-08,0.03687931643798947
12,0.03831043001264334,0.03623778698965907,2.4000000000000003e-08,0.03687931643798947
13,0.03549420810304582,0.03732272097840905,2.6000000000000005e-08,0.03623778698965907
14,0.03389945114031434,0.03475981950759888,2.8000000000000003e-08,0.03623778698965907
15,0.03332756459712982,0.03313781809993088,3.0000000000000004e-08,0.03475981950759888
16,0.03473949013277888,0.03411761857569218,3.2e-08,0.03313781809993088
17,0.03275657305493951,0.03328871470876038,3.4e-08,0.03313781809993088
18,0.03348163701593876,0.0328336947131902,3.6000000000000005e-08,0.03313781809993088
19,0.03107842430472374,0.033277487847954035,3.8e-08,0.0328336947131902
20,0.03211587714031339,0.030903153587132692,4e-08,0.0328336947131902
21,0.029282610397785902,0.03052039979957044,4.2e-08,0.030903153587132692
22,0.030849078204482794,0.0322444171179086,4.4000000000000004e-08,0.03052039979957044
23,0.03158084047026932,0.030739015201106668,4.6e-08,0.03052039979957044
24,0.03010230022482574,0.030286138877272606,4.8000000000000006e-08,0.03052039979957044
25,0.029287939658388495,0.02975201769731939,5e-08,0.030286138877272606
26,0.028369013452902436,0.02623082813806832,5.200000000000001e-08,0.02975201769731939
27,0.0268731985706836,0.029627145268023014,5.4e-08,0.02623082813806832
28,0.02824360760860145,0.025976418750360608,5.6000000000000005e-08,0.02623082813806832
29,0.026737557724118233,0.02479474269784987,5.8e-08,0.025976418750360608
30,0.0270991965662688,0.025989158544689417,6.000000000000001e-08,0.02479474269784987
