epoch,train_loss,val_loss,lr,best_val_loss_so_far
0,0.04352210834622383,0.04342791996896267,0.0,inf
1,0.041673626750707626,0.0426299306564033,2e-09,0.04342791996896267
2,0.04117461573332548,0.04079496068879962,4e-09,0.0426299306564033
3,0.04415008658543229,0.04372462444007397,6.000000000000001e-09,0.04079496068879962
4,0.04016909562051296,0.043956696055829525,8e-09,0.04079496068879962
5,0.04073506826534867,0.0400991658680141,1e-08,0.04079496068879962
6,0.04220934631302953,0.03804155671969056,1.2000000000000002e-08,0.0400991658680141
7,0.04208161681890488,0.037288285326212645,1.4000000000000001e-08,0.03804155671969056
8,0.03776823775842786,0.040385215543210506,1.6e-08,0.037288285326212645
9,0.03926591854542494,0.03707747347652912,1.8000000000000002e-08,0.037288285326212645
10,0.03777094907127321,0.038522196002304554,2e-08,0.03707747347652912
11,0.03703838074579835,0.03714476083405316,2.2000000000000002e-08,0.03707747347652912
12,0.03858146211132407,0.03653316618874669,2.4000000000000003e-08,0.03707747347652912
13,0.03580690431408584,0.03764248685911298,2.6000000000000005e-08,0.03653316618874669
14,0.03424208075739443,0.035106884548440576,2.8000000000000003e-08,0.03653316618874669
15,0.0336941909044981,0.033521862933412194,3.0000000000000004e-08,0.035106884548440576
16,0.03514662617817521,0.03453474910929799,3.2e-08,0.033521862933412194
17,0.033199969911947846,0.03373245568946004,3.4e-08,0.033521862933412194
18,0.03395337192341685,0.03331385552883148,3.6000000000000005e-08,0.033521862933412194
19,0.03155392315238714,0.033777110278606415,3.8e-08,0.03331385552883148
20,0.03262414340861142,0.031425524270161986,4e-08,0.03331385552883148
21,0.029800205258652568,0.03107486548833549,4.2e-08,0.031425524270161986
22,0.03141469578258693,0.03284532390534878,4.4000000000000004e-08,0.03107486548833549
23,0.03217796212993562,0.0313427543733269,4.6e-08,0.03107486548833549
24,0.030719401314854622,0.030938387382775545,4.8000000000000006e-08,0.03107486548833549
25,0.02990965498611331,0.030410739593207836,5e-08,0.030938387382775545
26,0.02902686968445778,0.026874191826209426,5.200000000000001e-08,0.030410739593207836
27,0.02752759773284197,0.030336563242599368,5.4e-08,0.026874191826209426
28,0.028960517374798656,0.026679916074499488,5.6000000000000005e-08,0.026874191826209426
29,0.027460992336273193,0.025459618773311377,5.8e-08,0.026679916074499488
30,0.027858805377036333,0.02672784705646336,6.000000000000001e-08,0.025459618773311377
31,0.02519248239696026,0.02581388712860644,6.2e-08,0.025459618773311377
32,0.02637583715841174,0.027024664916098118,6.4e-08,0.025459618773311377
33,0.025893734768033028,0.025375444907695055,6.600000000000001e-08,0.025459618773311377
34,0.025043030735105276,0.02599710994400084,6.8e-08,0.025375444907695055
35,0.025627776514738798,0.024595600087195635,7e-08,0.025375444907695055
36,0.02419512439519167,0.02371264575049281,7.200000000000001e-08,0.024595600087195635
37,0.02388495346531272,0.02327306871302426,7.400000000000001e-08,0.02371264575049281
38,0.024692555889487267,0.02342366916127503,7.6e-08,0.02327306871302426
39,0.023280444089323282,0.022394777508452535,7.800000000000001e-08,0.02327306871302426
40,0.024838038720190525,0.023205731762573123,8e-08,0.022394777508452535
41,0.022396727465093136,0.023077236954122782,8.2e-08,0.022394777508452535
42,0.02227188879624009,0.02098974958062172,8.4e-08,0.022394777508452535
43,0.022482019383460283,0.022444578586146235,8.6e-08,0.02098974958062172
44,0.021180486772209406,0.021054161712527275,8.800000000000001e-08,0.02098974958062172
45,0.02164955181069672,0.020209871931001544,9.000000000000001e-08,0.02098974958062172
46,0.02036603237502277,0.021667977795004845,9.2e-08,0.020209871931001544
47,0.021279967622831464,0.019941372331231833,9.400000000000001e-08,0.020209871931001544
48,0.02189918188378215,0.02005893364548683,9.600000000000001e-08,0.019941372331231833
49,0.020585011690855026,0.01929248939268291,9.800000000000002e-08,0.019941372331231833
50,0.018695873441174626,0.020247473614290357,1e-07,0.01929248939268291
51,0.01892819395288825,0.019499371061101556,1.0200000000000001e-07,0.01929248939268291
