epoch,train_loss,val_loss,test_loss,lr,best_val_loss_so_far,theacher_prob,actual_gt_ratio
0,0.04265053942799568,0.04326919140294194,87.78350812196732,0.0,inf,0.0,
1,0.04200466349720955,0.04288260778412223,,2e-09,0.04326919140294194,0.0,
2,0.0416285740211606,0.039861428551375866,,4e-09,0.04288260778412223,0.0,
3,0.0392873608507216,0.04004529770463705,,6.000000000000001e-09,0.039861428551375866,0.0,
4,0.04219264443963766,0.041102773044258356,,8e-09,0.039861428551375866,0.0,
5,0.03748804936185479,0.03902077255770564,,1e-08,0.039861428551375866,0.0,
6,0.039647010155022144,0.038231415674090385,,1.2000000000000002e-08,0.03902077255770564,0.0,
7,0.03838825225830078,0.037956392392516136,,1.4000000000000001e-08,0.038231415674090385,0.0,
8,0.04094161884859204,0.03844654466956854,,1.6e-08,0.037956392392516136,0.0,
9,0.040370892733335495,0.03978400817140937,,1.8000000000000002e-08,0.037956392392516136,0.0,
10,0.03736897371709347,0.03581558424048126,,2e-08,0.037956392392516136,0.0,
11,0.038092297967523336,0.03435298218391836,,2.2000000000000002e-08,0.03581558424048126,0.0,
12,0.03781882533803582,0.035878513008356094,,2.4000000000000003e-08,0.03435298218391836,0.0,
13,0.035784132312983274,0.03576120734214783,,2.6000000000000005e-08,0.03435298218391836,0.0,
14,0.037405319046229124,0.03613545140251517,,2.8000000000000003e-08,0.03435298218391836,0.0,
15,0.038332237396389246,0.03388197883032262,,3.0000000000000004e-08,0.03435298218391836,0.0,
16,0.0341621576808393,0.03467881493270397,,3.2e-08,0.03388197883032262,0.0,
17,0.03683839924633503,0.03398873982951045,,3.4e-08,0.03388197883032262,0.0,
18,0.035869479179382324,0.03263270738534629,,3.6000000000000005e-08,0.03388197883032262,0.0,
19,0.033688860014081,0.031935201259329915,,3.8e-08,0.03263270738534629,0.0,
20,0.03413575608283281,0.034075089264661074,,4e-08,0.031935201259329915,0.0,
21,0.03143928456120193,0.03230658592656255,,4.2e-08,0.031935201259329915,0.0,
22,0.032085689483210444,0.031847160309553146,,4.4000000000000004e-08,0.031935201259329915,0.0,
23,0.02930799825116992,0.0319138802587986,,4.6e-08,0.031847160309553146,0.0,
24,0.03353547630831599,0.029475689632818103,,4.8000000000000006e-08,0.031847160309553146,0.0,
25,0.030732052167877555,0.030608463566750288,,5e-08,0.029475689632818103,0.0,
26,0.03058331599459052,0.031952495221048594,,5.200000000000001e-08,0.029475689632818103,0.0,
27,0.031395819736644626,0.03194563835859299,,5.4e-08,0.029475689632818103,0.0,
28,0.0271339260507375,0.02952192653901875,,5.6000000000000005e-08,0.029475689632818103,0.0,
29,0.030327599961310625,0.02908604801632464,,5.8e-08,0.029475689632818103,0.0,
30,0.02924983692355454,0.028551815077662468,,6.000000000000001e-08,0.02908604801632464,0.0,
31,0.029717317782342434,0.026859591715037823,,6.2e-08,0.028551815077662468,0.0,
32,0.028019676683470607,0.02866727369837463,,6.4e-08,0.026859591715037823,0.0,
33,0.027728722197934985,0.026672178180888295,,6.600000000000001e-08,0.026859591715037823,0.0,
34,0.02851717732846737,0.026029160246253014,,6.8e-08,0.026672178180888295,0.0,
35,0.02745283511467278,0.026368760503828526,,7e-08,0.026029160246253014,0.0,
36,0.026874828152358532,0.027394731994718313,,7.200000000000001e-08,0.026029160246253014,0.0,
37,0.026912796078249812,0.025594647275283933,,7.400000000000001e-08,0.026029160246253014,0.0,
38,0.025461910292506218,0.025991576490923762,,7.6e-08,0.025594647275283933,0.0,
39,0.025724063627421856,0.02589595760218799,,7.800000000000001e-08,0.025594647275283933,0.0,
40,0.024778294609859586,0.025014164159074426,,8e-08,0.025594647275283933,0.0,
