epoch,train_loss,val_loss,lr,best_val_loss_so_far
0,0.041650659404695034,0.04154358897358179,0.0,inf
1,0.03975148033350706,0.04070417722687125,2e-09,0.04154358897358179
2,0.03922715224325657,0.03881658287718892,4e-09,0.04070417722687125
3,0.04218030394986272,0.04174992814660072,6.000000000000001e-09,0.03881658287718892
4,0.038155755028128624,0.041962080635130405,8e-09,0.03881658287718892
5,0.03870030026882887,0.03805316216312349,1e-08,0.03881658287718892
6,0.040153761859983206,0.035971288569271564,1.2000000000000002e-08,0.03805316216312349
7,0.039979525841772556,0.03516848711296916,1.4000000000000001e-08,0.035971288569271564
8,0.035601274110376835,0.03821304184384644,1.6e-08,0.03516848711296916
9,0.03707721340470016,0.03488974692299962,1.8000000000000002e-08,0.03516848711296916
10,0.03558574477210641,0.036302592838183045,2e-08,0.03488974692299962
11,0.034809684148058295,0.034890822833403945,2.2000000000000002e-08,0.03488974692299962
12,0.03632501745596528,0.03425056650303304,2.4000000000000003e-08,0.03488974692299962
13,0.03352286387234926,0.03532864432781935,2.6000000000000005e-08,0.03425056650303304
14,0.03192369150929153,0.032785698771476746,2.8000000000000003e-08,0.03425056650303304
15,0.031352278776466846,0.03115890407934785,3.0000000000000004e-08,0.032785698771476746
16,0.03276079962961376,0.032125166384503245,3.2e-08,0.03115890407934785
17,0.03074301453307271,0.03130423417314887,3.4e-08,0.03115890407934785
18,0.03147793002426624,0.03085230803117156,3.6000000000000005e-08,0.03115890407934785
19,0.02910434757359326,0.03131763869896531,3.8e-08,0.03085230803117156
20,0.030173393664881587,0.0289294698741287,4e-08,0.03085230803117156
21,0.027335274498909712,0.028563732746988535,4.2e-08,0.0289294698741287
22,0.028866234933957458,0.030275220051407814,4.4000000000000004e-08,0.028563732746988535
23,0.02959545236080885,0.028824855806306005,4.6e-08,0.028563732746988535
24,0.028147929348051548,0.028329184977337718,4.8000000000000006e-08,0.028563732746988535
25,0.027347467141225934,0.02779091289266944,5e-08,0.028329184977337718
26,0.026424080599099398,0.024334686808288097,5.200000000000001e-08,0.02779091289266944
27,0.024961616611108184,0.027695814846083522,5.4e-08,0.024334686808288097
28,0.026311762630939484,0.024072258500382304,5.6000000000000005e-08,0.024334686808288097
29,0.024801675463095307,0.022917216876521707,5.8e-08,0.024072258500382304
30,0.025183721678331494,0.024070197250694036,6.000000000000001e-08,0.022917216876521707
31,0.02256783563643694,0.023164690239354968,6.2e-08,0.022917216876521707
32,0.0236585543025285,0.024305880535393953,6.4e-08,0.022917216876521707
33,0.0232001100666821,0.022676065796986222,6.600000000000001e-08,0.022917216876521707
34,0.02231915225274861,0.023314127000048757,6.8e-08,0.022676065796986222
35,0.022911521373316646,0.021891745273023844,7e-08,0.022676065796986222
36,0.021490793908014894,0.021058191312476993,7.200000000000001e-08,0.021891745273023844
37,0.021168235456570983,0.020589008927345276,7.400000000000001e-08,0.021058191312476993
38,0.021962215658277273,0.020704292226582766,7.6e-08,0.020589008927345276
39,0.02059831889346242,0.01969886547885835,7.800000000000001e-08,0.020589008927345276
40,0.02206660993397236,0.020494043128564954,8e-08,0.01969886547885835
41,0.01973913819529116,0.02040893817320466,8.2e-08,0.01969886547885835
42,0.019569504889659584,0.01831793668679893,8.4e-08,0.01969886547885835
43,0.01977868960238993,0.019776935689151287,8.6e-08,0.01831793668679893
44,0.01853681495413184,0.01841806829907,8.800000000000001e-08,0.01831793668679893
45,0.01901826821267605,0.017648215522058308,9.000000000000001e-08,0.01831793668679893
46,0.017735666129738092,0.018994383048266172,9.2e-08,0.017648215522058308
47,0.018587743863463402,0.017323485226370394,9.400000000000001e-08,0.017648215522058308
48,0.019190606311894953,0.01752814627252519,9.600000000000001e-08,0.017323485226370394
49,0.017925527994520962,0.016741171362809837,9.800000000000002e-08,0.017323485226370394
50,0.016197945922613144,0.01764892286155373,1e-07,0.016741171362809837
51,0.016416299622505903,0.017002161010168493,1.0200000000000001e-07,0.016741171362809837
52,0.016626487020403147,0.015651385067030787,1.0400000000000002e-07,0.016741171362809837
53,0.01692907849792391,0.016825393540784717,1.0600000000000002e-07,0.015651385067030787
54,0.015668664127588272,0.015583781409077346,1.08e-07,0.015651385067030787
55,0.016204042942263186,0.01526045915670693,1.1e-07,0.015583781409077346
