epoch,train_loss,val_loss,lr,best_val_loss_so_far
0,0.04166746977716684,0.04390097875148058,0.0,inf
1,0.038909493945539,0.041997382417321205,2e-09,0.04390097875148058
2,0.03901612386107445,0.03929687570780516,4e-09,0.041997382417321205
3,0.039792731404304504,0.042514655739068985,6.000000000000001e-09,0.03929687570780516
4,0.04075514990836382,0.04008274246007204,8e-09,0.03929687570780516
5,0.03870769217610359,0.03868446033447981,1e-08,0.03929687570780516
6,0.0379836093634367,0.04088091570883989,1.2000000000000002e-08,0.03868446033447981
7,0.03717229422181845,0.03599160443991423,1.4000000000000001e-08,0.03868446033447981
8,0.036972526460886,0.038980468176305294,1.6e-08,0.03599160443991423
9,0.03765865508466959,0.037298306822776794,1.8000000000000002e-08,0.03599160443991423
10,0.03597590420395136,0.0399879515171051,2e-08,0.03599160443991423
11,0.04133142810314894,0.038184357807040215,2.2000000000000002e-08,0.03599160443991423
12,0.03923618048429489,0.03768295142799616,2.4000000000000003e-08,0.03599160443991423
13,0.03745224606245756,0.038245344534516335,2.6000000000000005e-08,0.03599160443991423
14,0.03478517336770892,0.03865830600261688,2.8000000000000003e-08,0.03599160443991423
15,0.0355710182338953,0.035977539606392384,3.0000000000000004e-08,0.03599160443991423
16,0.03965991269797087,0.03565672505646944,3.2e-08,0.035977539606392384
17,0.03537079691886902,0.036752715706825256,3.4e-08,0.03565672505646944
18,0.035624973475933075,0.035631260834634304,3.6000000000000005e-08,0.03565672505646944
19,0.033208920154720545,0.035154227167367935,3.8e-08,0.035631260834634304
20,0.036399528849869967,0.035730766132473946,4e-08,0.035154227167367935
21,0.0355023043230176,0.03625251445919275,4.2e-08,0.035154227167367935
22,0.03387032262980938,0.036425341852009296,4.4000000000000004e-08,0.035154227167367935
23,0.03502702619880438,0.034684150479733944,4.6e-08,0.035154227167367935
24,0.03429690422490239,0.03416637238115072,4.8000000000000006e-08,0.034684150479733944
25,0.032136072404682636,0.034016978926956654,5e-08,0.03416637238115072
26,0.03267535287886858,0.033054002560675144,5.200000000000001e-08,0.034016978926956654
27,0.03330386755988002,0.03287896141409874,5.4e-08,0.033054002560675144
28,0.03371177241206169,0.031212293542921543,5.6000000000000005e-08,0.03287896141409874
29,0.02932780236005783,0.03206633683294058,5.8e-08,0.031212293542921543
30,0.03278003539890051,0.0321229980327189,6.000000000000001e-08,0.031212293542921543
31,0.031415993347764015,0.03329440951347351,6.2e-08,0.031212293542921543
32,0.0295155243948102,0.03159593138843775,6.4e-08,0.031212293542921543
33,0.030602184124290943,0.02990632224828005,6.600000000000001e-08,0.031212293542921543
34,0.03169233212247491,0.029014781583100557,6.8e-08,0.02990632224828005
35,0.03051310684531927,0.0341442683711648,7e-08,0.029014781583100557
36,0.03068062337115407,0.028842439875006676,7.200000000000001e-08,0.029014781583100557
37,0.02860470861196518,0.02965398831292987,7.400000000000001e-08,0.028842439875006676
38,0.031085596419870853,0.028608004562556744,7.6e-08,0.028842439875006676
