epoch,train_loss,val_loss,test_loss,lr,best_val_loss_so_far
0,0.04500409681349993,0.043891810812056065,0.04408805165439844,0.0,inf
1,0.044046363327652216,0.042395271360874176,0.04416313488036394,2e-09,0.043891810812056065
2,0.04612781386822462,0.044464170932769775,0.04420275194570422,4e-09,0.042395271360874176
3,0.0440351921133697,0.042297990527004004,0.04366565961390734,6.000000000000001e-09,0.042395271360874176
4,0.04522116854786873,0.03994518890976906,0.04108417872339487,8e-09,0.042297990527004004
5,0.04153222730383277,0.04000119352713227,0.041804914362728596,1e-08,0.03994518890976906
6,0.04186510667204857,0.03968066954985261,0.04138270393013954,1.2000000000000002e-08,0.03994518890976906
7,0.037194496719166636,0.03947330126538873,0.04123096400871873,1.4000000000000001e-08,0.03968066954985261
8,0.04125497816130519,0.03961392305791378,0.03945622267201543,1.6e-08,0.03947330126538873
9,0.038409240543842316,0.03766669658944011,0.037556033581495285,1.8000000000000002e-08,0.03947330126538873
10,0.038496815133839846,0.03644552733749151,0.039836141280829906,2e-08,0.03766669658944011
11,0.03700967179611325,0.036745462100952864,0.03815131215378642,2.2000000000000002e-08,0.03644552733749151
12,0.03866924112662673,0.03628111444413662,0.03884158143773675,2.4000000000000003e-08,0.03644552733749151
13,0.036289087031036615,0.03390517644584179,0.03689459152519703,2.6000000000000005e-08,0.03628111444413662
14,0.03520502825267613,0.03564955526962876,0.038319703191518784,2.8000000000000003e-08,0.03390517644584179
15,0.03783040912821889,0.03323783748783171,0.03325057704932988,3.0000000000000004e-08,0.03390517644584179
16,0.03540898161008954,0.036075541051104665,0.036747930804267526,3.2e-08,0.03323783748783171
17,0.033487890381366014,0.03500683233141899,0.03422618261538446,3.4e-08,0.03323783748783171
18,0.032685056794434786,0.03471584268845618,0.034969855565577745,3.6000000000000005e-08,0.03323783748783171
19,0.03651999752037227,0.03337706415913999,0.033696634229272604,3.8e-08,0.03323783748783171
20,0.03466606326401234,0.03236937220208347,0.03432186646386981,4e-08,0.03323783748783171
21,0.03177761170081794,0.030667794169858098,0.033510885667055845,4.2e-08,0.03236937220208347
22,0.034058619290590286,0.03231559228152037,0.03183937259018421,4.4000000000000004e-08,0.030667794169858098
23,0.03199816052801907,0.0305812016595155,0.03184286318719387,4.6e-08,0.030667794169858098
24,0.03115201974287629,0.029968915972858667,0.03141613327898085,4.8000000000000006e-08,0.0305812016595155
25,0.029949566116556525,0.029733474599197507,0.03179904096759856,5e-08,0.029968915972858667
26,0.029526611091569066,0.02836146578192711,0.0298898930195719,5.200000000000001e-08,0.029733474599197507
27,0.030962976859882474,0.028158449102193117,0.02992396499030292,5.4e-08,0.02836146578192711
28,0.031993343494832516,0.02825493668206036,0.029452956281602383,5.6000000000000005e-08,0.028158449102193117
29,0.029655755031853914,0.02992563252337277,0.030930161476135254,5.8e-08,0.028158449102193117
30,0.03020479972474277,0.025815664790570736,0.02841027732938528,6.000000000000001e-08,0.028158449102193117
31,0.026877939933910966,0.026534551521763206,0.02785246050916612,6.2e-08,0.025815664790570736
32,0.029142405139282346,0.026768701849505305,0.02672666567377746,6.4e-08,0.025815664790570736
33,0.029965562745928764,0.027539182221516967,0.026952714659273624,6.600000000000001e-08,0.025815664790570736
34,0.02656621322967112,0.025860111927613616,0.026856885058805346,6.8e-08,0.025815664790570736
35,0.026966592529788613,0.023651135386899114,0.02279716869816184,7e-08,0.025815664790570736
36,0.02367556211538613,0.023208660539239645,0.024666866986081004,7.200000000000001e-08,0.023651135386899114
37,0.026359043084084988,0.02366668125614524,0.025566528318449855,7.400000000000001e-08,0.023208660539239645
38,0.025442800484597683,0.023450549691915512,0.023504334269091487,7.6e-08,0.023208660539239645
39,0.02510278159752488,0.021813744213432074,0.02466363087296486,7.800000000000001e-08,0.023208660539239645
40,0.024784209672361612,0.023310146061703563,0.024336349219083786,8e-08,0.021813744213432074
41,0.023386456770822406,0.021379562560468912,0.02355751465074718,8.2e-08,0.021813744213432074
42,0.023109833942726254,0.020990036893635988,0.022318758303299546,8.4e-08,0.021379562560468912
43,0.022613375913351774,0.020917042158544064,0.022372629260644317,8.6e-08,0.020990036893635988
44,0.02316828863695264,0.02215046901255846,0.02008603001013398,8.800000000000001e-08,0.020917042158544064
45,0.022884391015395522,0.021702216705307364,0.020624330500140786,9.000000000000001e-08,0.020917042158544064
46,0.02329610218293965,0.02088919305242598,0.021660222439095378,9.2e-08,0.020917042158544064
47,0.021703445352613926,0.019353216281160712,0.020467170746997,9.400000000000001e-08,0.02088919305242598
48,0.020097006345167756,0.020215856144204736,0.019422155106440187,9.600000000000001e-08,0.019353216281160712
49,0.02085349685512483,0.018245757091790438,0.0192875771317631,9.800000000000002e-08,0.019353216281160712
50,0.021148251369595528,0.018096062703989446,0.019325143424794078,1e-07,0.018245757091790438
51,0.022745199967175722,0.018587396596558392,0.019413269823417068,1.0200000000000001e-07,0.018096062703989446
52,0.019312511663883924,0.018936808686703444,0.018970217555761337,1.0400000000000002e-07,0.018096062703989446
53,0.018992602825164795,0.015970384003594518,0.019274577731266618,1.0600000000000002e-07,0.018096062703989446
54,0.017276530154049397,0.01785440056119114,0.01810771448072046,1.08e-07,0.015970384003594518
55,0.0188884106464684,0.018447795184329152,0.01866997708566487,1.1e-07,0.015970384003594518
56,0.017568892100825906,0.01634965999983251,0.017750017577782273,1.1200000000000001e-07,0.015970384003594518
57,0.018198173609562218,0.01797316689044237,0.017680702614597976,1.1400000000000001e-07,0.015970384003594518
58,0.01774114929139614,0.01669190323445946,0.016871281317435205,1.16e-07,0.015970384003594518
59,0.01689034583978355,0.016625391086563468,0.016786408959887922,1.1800000000000001e-07,0.015970384003594518
60,0.018021330004557967,0.015209741075523198,0.01682375161908567,1.2000000000000002e-07,0.015970384003594518
61,0.01682513952255249,0.014496296644210815,0.0167350338306278,1.22e-07,0.015209741075523198
62,0.017112444853410125,0.016058531822636724,0.015055688447318971,1.24e-07,0.014496296644210815
63,0.016369405086152256,0.014767708024010062,0.01667544210795313,1.2600000000000002e-07,0.014496296644210815
64,0.016108190407976508,0.014641518355347216,0.015380275901407003,1.28e-07,0.014496296644210815
65,0.015789339086040854,0.014917987282387912,0.014823265140876174,1.3000000000000003e-07,0.014496296644210815
66,0.01703315309714526,0.014963631751015782,0.014947771443985403,1.3200000000000002e-07,0.014496296644210815
67,0.014997608377598226,0.013662245008163154,0.014683827525004745,1.34e-07,0.014496296644210815
68,0.0152384809916839,0.013609032146632671,0.013923708582296968,1.36e-07,0.013662245008163154
69,0.015180865186266601,0.013571270275861025,0.014316663146018982,1.3800000000000002e-07,0.013609032146632671
70,0.014896347536705434,0.014342874754220247,0.013661213917657733,1.4e-07,0.013571270275861025
71,0.015099084354005754,0.012666080729104578,0.013784241396933794,1.42e-07,0.013571270275861025
72,0.015388113097287714,0.013080512988381088,0.01404179772362113,1.4400000000000002e-07,0.012666080729104578
73,0.014299009344540536,0.013765037758275867,0.013900643563829362,1.46e-07,0.012666080729104578
74,0.013999592047184706,0.013743981253355742,0.01404723955783993,1.4800000000000003e-07,0.012666080729104578
75,0.014085851493291557,0.013423346215859056,0.013650698820129037,1.5e-07,0.012666080729104578
76,0.014404228189960122,0.012517192051745951,0.013992228428833187,1.52e-07,0.012666080729104578
77,0.014505900559015572,0.013228378957137465,0.013380526099354029,1.54e-07,0.012517192051745951
78,0.01331353688146919,0.01301135728135705,0.013583191088400781,1.5600000000000002e-07,0.012517192051745951
79,0.013749474659562111,0.011931682704016566,0.012950508971698582,1.58e-07,0.012517192051745951
80,0.013659903779625893,0.01269718969706446,0.012903593364171684,1.6e-07,0.011931682704016566
81,0.013731990940868855,0.012499067466706038,0.012873255996964872,1.6200000000000002e-07,0.011931682704016566
82,0.01265996159054339,0.013089732266962528,0.01197316637262702,1.64e-07,0.011931682704016566
83,0.013734271167777479,0.013503038208000362,0.0126699487445876,1.6600000000000003e-07,0.011931682704016566
84,0.012770248111337423,0.012114791781641543,0.012958720559254289,1.68e-07,0.011931682704016566
85,0.012853479012846947,0.01235959178302437,0.012349677039310336,1.7000000000000001e-07,0.011931682704016566
86,0.013091131462715566,0.01221906067803502,0.012569469516165555,1.72e-07,0.011931682704016566
87,0.013200657209381461,0.012270775740034878,0.012253159773536026,1.7400000000000002e-07,0.011931682704016566
88,0.013322728220373392,0.011883930186741054,0.012358814128674567,1.7600000000000001e-07,0.011931682704016566
89,0.012872745865024626,0.013028826331719756,0.012510480009950697,1.78e-07,0.011883930186741054
90,0.012947184382937849,0.011792819364927709,0.012699084705673158,1.8000000000000002e-07,0.011883930186741054
91,0.012349177384749055,0.011772181489504874,0.0120023483177647,1.8200000000000002e-07,0.011792819364927709
92,0.01279822748620063,0.012300998321734369,0.012089724303223193,1.84e-07,0.011772181489504874
93,0.012965593603439629,0.011637508519925177,0.012057696585543454,1.86e-07,0.011772181489504874
94,0.013120052637532353,0.012558646849356592,0.01220888807438314,1.8800000000000002e-07,0.011637508519925177
95,0.01280937623232603,0.012644695700146258,0.011872619274072349,1.9000000000000003e-07,0.011637508519925177
96,0.012833348009735346,0.012051356839947402,0.012499334057793021,1.9200000000000003e-07,0.011637508519925177
97,0.012777624651789665,0.012005034135654569,0.011576402350328863,1.9400000000000002e-07,0.011637508519925177
98,0.01286290748976171,0.011228038463741541,0.011448101373389363,1.9600000000000003e-07,0.011637508519925177
99,0.012013396131806076,0.011531822907272726,0.011536573176272213,1.98e-07,0.011228038463741541
100,0.01263672485947609,0.012250066385604441,0.01150363776832819,2e-07,0.011228038463741541
101,0.012737979181110859,0.012146043940447271,0.011789507581852376,2.02e-07,0.011228038463741541
102,0.01275221398100257,0.011917211348190904,0.012863644282333553,2.0400000000000003e-07,0.011228038463741541
103,0.012540464522317052,0.011883356608450413,0.01166724250651896,2.0600000000000002e-07,0.011228038463741541
104,0.012414964730851352,0.01183387206401676,0.011723892414011061,2.0800000000000004e-07,0.011228038463741541
105,0.011937623610720038,0.011234135832637548,0.01163737045135349,2.1000000000000003e-07,0.011228038463741541
106,0.01181160903070122,0.011301793158054352,0.011608086060732603,2.1200000000000005e-07,0.011228038463741541
107,0.012532602297142148,0.012526745209470391,0.011684676050208509,2.14e-07,0.011228038463741541
108,0.013052562135271728,0.011555421748198569,0.011141030467115343,2.16e-07,0.011228038463741541
109,0.012632017955183983,0.011943779769353569,0.011150406557135284,2.1800000000000002e-07,0.011228038463741541
110,0.012130477232858539,0.011542166001163423,0.011730087455362082,2.2e-07,0.011228038463741541
