t_seconds,t_hours,cpu_percent,ram_used_mb,ram_available_mb,ram_percent,proc_rss_mb,proc_vms_mb,proc_threads,proc_cpu_percent,net_sent_bytes,net_recv_bytes,disk_read_bytes,disk_write_bytes,gpu_util_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_used_percent,gpu_temp_c,gpu_power_w,gpu_power_limit_w,gpu_sm_clock_mhz,gpu_mem_clock_mhz,gpu_ecc_corrected,gpu_ecc_uncorrected
0.0006163120269775391,1.7119778527153863e-07,0.0,2347.9375,47837.20703125,4.7,680.69140625,8786.50390625,26,0.0,0,0,0,0,0,0,1046.625,46068.0,2.2719132586611095,36,81.545,350.0,2520,9001,0,0
5.036533355712891,0.0013990370432535807,12.5,2682.515625,47502.62890625,5.3,1061.06640625,9663.7578125,27,100.2,7724,7558,0,8192,29,0,1236.625,46068.0,2.6843470521837283,37,98.727,350.0,2520,9001,0,0
10.043562650680542,0.002789878514077928,12.3,2730.734375,47454.41015625,5.4,1120.69140625,9763.02734375,27,96.7,1559084,181800,0,8192,22,0,1236.625,46068.0,2.6843470521837283,37,88.624,350.0,2520,9001,0,0
15.050718784332275,0.0041807552178700766,12.5,2730.79296875,47454.3515625,5.4,1116.66796875,9758.828125,27,99.8,2920044,184328,0,8192,16,0,1236.625,46068.0,2.6843470521837283,37,88.97,350.0,2520,9001,0,0
20.058094024658203,0.0055716927846272786,12.5,2730.36328125,47454.78125,5.4,1116.66796875,9758.828125,27,99.7,4281198,186958,0,385024,2,0,1236.625,46068.0,2.6843470521837283,36,88.049,350.0,2520,9001,0,0
25.064783334732056,0.006962439815203349,12.5,2730.2421875,47454.90234375,5.4,1116.79296875,9759.828125,27,100.0,5642348,189456,0,749568,9,0,1236.625,46068.0,2.6843470521837283,37,95.723,350.0,2520,9001,0,0
30.07625150680542,0.00835451430744595,12.5,2729.26953125,47455.875,5.4,1117.66796875,9759.828125,27,99.7,8364968,194518,0,749568,2,0,1236.625,46068.0,2.6843470521837283,37,93.211,350.0,2520,9001,0,0
35.08303785324097,0.009745288292566935,12.5,2729.3671875,47455.77734375,5.4,1117.66796875,9759.828125,27,99.9,9726552,197208,0,749568,2,0,1236.625,46068.0,2.6843470521837283,37,91.057,350.0,2520,9001,0,0
40.08989381790161,0.01113608161608378,12.5,2729.08984375,47456.0546875,5.4,1117.79296875,9760.828125,27,99.7,11088234,199826,0,749568,2,0,1236.625,46068.0,2.6843470521837283,37,90.174,350.0,2520,9001,0,0
45.09867525100708,0.012527409791946411,12.5,2729.08984375,47456.0546875,5.4,1118.66796875,9760.828125,27,100.2,11088234,199826,0,749568,6,0,1236.625,46068.0,2.6843470521837283,37,90.934,350.0,2520,9001,0,0
50.10664391517639,0.013918512198660108,12.5,2729.15625,47455.98828125,5.4,1118.66796875,9760.828125,27,100.0,12450024,202384,0,749568,1,0,1236.625,46068.0,2.6843470521837283,37,89.932,350.0,2520,9001,0,0
55.11519813537598,0.01530977725982666,12.5,2728.90234375,47456.2421875,5.4,1118.66796875,9761.828125,27,99.6,13813976,206986,0,761856,25,0,1236.625,46068.0,2.6843470521837283,37,90.795,350.0,2520,9001,0,0
60.123693227767944,0.016701025896602207,13.0,2721.6171875,47463.52734375,5.4,1119.66796875,9761.828125,27,99.8,15729456,738504,0,765952,25,0,1236.625,46068.0,2.6843470521837283,37,89.867,350.0,2520,9001,0,0
65.1309826374054,0.018091939621501497,12.5,2721.46875,47463.67578125,5.4,1119.66796875,9761.828125,27,100.3,15729456,738504,0,770048,2,0,1236.625,46068.0,2.6843470521837283,37,89.777,350.0,2520,9001,0,0
70.13830637931824,0.019482862883143954,12.5,2721.22265625,47463.921875,5.4,1119.66796875,9761.828125,27,99.9,15729456,738504,0,770048,2,0,1236.625,46068.0,2.6843470521837283,37,90.934,350.0,2520,9001,0,0
75.1441113948822,0.020873364276356166,12.5,2720.60546875,47464.5390625,5.4,1119.66796875,9762.828125,27,99.9,17092330,741556,0,770048,7,0,1236.625,46068.0,2.6843470521837283,37,90.504,350.0,2520,9001,0,0
80.15280723571777,0.02226466867658827,12.5,2721.56640625,47463.578125,5.4,1120.66796875,9762.828125,27,100.0,18454952,743922,0,770048,2,0,1236.625,46068.0,2.6843470521837283,37,89.167,350.0,2520,9001,0,0
85.1603775024414,0.023655660417344834,12.5,2721.92578125,47463.21875,5.4,1120.66796875,9762.828125,27,99.7,19817768,746684,0,770048,2,0,1236.625,46068.0,2.6843470521837283,37,91.532,350.0,2520,9001,0,0
90.16767430305481,0.025046576195293,12.5,2722.24609375,47462.8984375,5.4,1120.66796875,9762.828125,27,100.1,19817768,746684,0,1040384,2,0,1236.625,46068.0,2.6843470521837283,37,91.205,350.0,2520,9001,0,0
95.1755301952362,0.026437647276454503,12.5,2722.546875,47462.59765625,5.4,1120.79296875,9763.828125,27,100.0,21180710,748984,0,1040384,7,0,1236.625,46068.0,2.6843470521837283,37,90.957,350.0,2520,9001,0,0
