epoch,train_loss,val_loss,test_loss,lr,best_val_loss_so_far,theacher_prob,actual_gt_ratio
0,0.03067385731264949,0.02753982786089182,84.58257555961609,0.0,inf,1.0,1.0
1,0.027869049459695816,0.024356850422918797,,2e-09,0.02753982786089182,0.9996666666666667,1.0
2,0.02497307932935655,0.021483818301931024,,4e-09,0.024356850422918797,0.9993333333333333,1.0
3,0.022392754908651114,0.020771710900589824,,6.000000000000001e-09,0.021483818301931024,0.999,1.0
4,0.02199781918898225,0.01973432768136263,,8e-09,0.020771710900589824,0.9986666666666667,1.0
5,0.020602225326001644,0.018964583054184914,,1e-08,0.01973432768136263,0.9983333333333333,1.0
6,0.019666589330881834,0.018620904767885804,,1.2000000000000002e-08,0.018964583054184914,0.998,1.0
7,0.020280361408367753,0.018047874327749014,,1.4000000000000001e-08,0.018620904767885804,0.9976666666666667,1.0
8,0.020438253181055188,0.018943565897643566,,1.6e-08,0.018047874327749014,0.9973333333333333,0.984375
9,0.020095664309337735,0.017698321025818586,,1.8000000000000002e-08,0.018047874327749014,0.997,1.0
10,0.018934887368232012,0.017572038806974888,,2e-08,0.017698321025818586,0.9966666666666667,1.0
11,0.01946450467221439,0.017056195763871074,,2.2000000000000002e-08,0.017572038806974888,0.9963333333333333,1.0
12,0.01873775222338736,0.017250757897272706,,2.4000000000000003e-08,0.017056195763871074,0.996,1.0
13,0.018001718446612358,0.01730520511046052,,2.6000000000000005e-08,0.017056195763871074,0.9956666666666667,1.0
14,0.017527312273159623,0.01598308759275824,,2.8000000000000003e-08,0.017056195763871074,0.9953333333333333,1.0
15,0.017535184510052204,0.016294501605443656,,3.0000000000000004e-08,0.01598308759275824,0.995,1.0
16,0.017189761390909553,0.01562660583294928,,3.2e-08,0.01598308759275824,0.9946666666666667,1.0
17,0.017078207223676145,0.01531067630276084,,3.4e-08,0.01562660583294928,0.9943333333333333,1.0
18,0.017889959504827857,0.015586030087433755,,3.6000000000000005e-08,0.01531067630276084,0.994,1.0
19,0.016861550859175622,0.015226879506371915,,3.8e-08,0.01531067630276084,0.9936666666666667,1.0
