t_seconds,t_hours,cpu_percent,ram_used_mb,ram_available_mb,ram_percent,proc_rss_mb,proc_vms_mb,proc_threads,proc_cpu_percent,net_sent_bytes,net_recv_bytes,disk_read_bytes,disk_write_bytes,gpu_util_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_used_percent,gpu_temp_c,gpu_power_w,gpu_power_limit_w,gpu_sm_clock_mhz,gpu_mem_clock_mhz,gpu_ecc_corrected,gpu_ecc_uncorrected
0.0006442070007324219,1.789463890923394e-07,0.0,2328.125,47857.01953125,4.6,680.9296875,8786.5078125,26,0.0,0,0,0,0,0,0,1046.625,46068.0,2.2719132586611095,36,80.252,350.0,2520,9001,0,0
5.040095090866089,0.0014000264141294692,12.4,2715.09765625,47470.046875,5.4,1109.0546875,9722.734375,27,99.3,20782,3842762,0,8192,9,0,1236.625,46068.0,2.6843470521837283,37,88.433,350.0,2520,9001,0,0
10.046873092651367,0.0027907980812920466,12.1,2743.4921875,47441.65234375,5.5,1149.9296875,9797.671875,27,95.7,1571976,4018298,0,8192,2,0,1236.625,46068.0,2.6843470521837283,38,86.886,350.0,2520,9001,0,0
15.05322790145874,0.00418145219484965,12.5,2743.63671875,47441.5078125,5.5,1145.9765625,9793.60546875,27,99.9,2933002,4020862,0,12288,2,0,1236.625,46068.0,2.6843470521837283,38,88.344,350.0,2520,9001,0,0
20.059945583343506,0.0055722071064843075,12.5,2743.44921875,47441.6953125,5.5,1145.9765625,9793.60546875,27,99.9,4294344,4023604,0,204800,19,0,1236.625,46068.0,2.6843470521837283,39,88.212,350.0,2520,9001,0,0
25.068649291992188,0.006963513692220052,12.5,2743.5390625,47441.60546875,5.5,1146.1015625,9794.60546875,27,99.8,5655626,4026300,0,389120,24,0,1236.625,46068.0,2.6843470521837283,39,88.879,350.0,2520,9001,0,0
30.078036308288574,0.008355010085635715,12.5,2743.44921875,47441.6953125,5.5,1146.9765625,9794.60546875,27,99.8,7017036,4028992,0,389120,6,0,1236.625,46068.0,2.6843470521837283,39,87.924,350.0,2520,9001,0,0
35.084774017333984,0.009745770560370551,12.5,2743.41796875,47441.7265625,5.5,1146.9765625,9794.60546875,27,99.9,8378698,4032115,0,389120,2,0,1236.625,46068.0,2.6843470521837283,39,86.244,350.0,2520,9001,0,0
40.09365749359131,0.011137127081553141,12.5,2743.48046875,47441.6640625,5.5,1146.9765625,9794.60546875,27,99.8,9740742,4035167,0,389120,18,0,1236.625,46068.0,2.6843470521837283,39,86.917,350.0,2520,9001,0,0
45.10218071937561,0.012528383533159892,12.5,2743.453125,47441.69140625,5.5,1147.1015625,9795.60546875,27,99.8,11102586,4038247,0,389120,2,0,1236.625,46068.0,2.6843470521837283,40,88.81,350.0,2520,9001,0,0
