epoch,from_history_train,from_history_val
1,0.04386792891,0.04449770274
2,0.04442431917,0.04406630993
3,0.04085483123,0.04177342821
4,0.04334258568,0.04258645
5,0.04097894067,0.04032682581
6,0.04206260201,0.04020618903
7,0.04181602178,0.04213882471
8,0.0413802634,0.04079026356
9,0.04123892682,0.03926477209
10,0.04058722593,0.03917377349
11,0.04021376884,0.03928149398
12,0.03940239176,0.03761400282
13,0.04106289381,0.03487633076
14,0.03904240066,0.03695587488
15,0.03463538992,0.03755986597
16,0.03602007474,0.03549463535
17,0.03885290632,0.03380106157
18,0.03524396569,0.03590507898
19,0.03698940016,0.03696909454
20,0.03515153984,0.03565181186
21,0.03330023633,0.03442399437
22,0.03629084444,0.03414833429
23,0.03429559548,0.03203189815
24,0.03290398396,0.03169359104
25,0.03410274722,0.03249321482
26,0.0320531351,0.03138826392
27,0.03278902499,0.02998395287
28,0.03132475144,0.03004733357
29,0.03167795599,0.03051711572
30,0.03175057005,0.0296209259
31,0.02958643087,0.03016402642
32,0.02985386923,0.02731655701
33,0.02907623327,0.02668083645
34,0.02840355015,0.02789955284
35,0.02823974285,0.02662745561
36,0.02596023586,0.0264247756
37,0.0255891101,0.02598966984
38,0.02778186835,0.0276420759
39,0.02604517061,0.02585367649
40,0.02671866468,0.02526707249
41,0.02558015147,0.02545584855
42,0.02631343179,0.02558122808
43,0.02536374377,0.02457541833
44,0.02339345426,0.0235584667
45,0.0245352583,0.02528423769
46,0.02462693211,0.02449920191
47,0.02362734731,0.02161730407
48,0.02289442252,0.0226173189
49,0.02231529844,0.0231104414
50,0.02334044315,0.02157913917
51,0.02308661211,0.02242674679
52,0.02149157668,0.02030870877
53,0.02311396226,0.02088573785
54,0.02079452644,0.02167681768
55,0.02257005614,0.02034836751
56,0.02063766751,0.02067483892
57,0.02112953039,0.02109297994
58,0.02097826428,0.02005416853
59,0.01902848925,0.01920147333
60,0.02116009314,0.01876300806
61,0.02053735242,0.01837997278
62,0.01944340114,0.01798014878
63,0.01884822291,0.0180388575
64,0.01970044826,0.01841230877
65,0.01871463051,0.01755421644
66,0.01710738009,0.01744574378
67,0.01813098602,0.01774304756
68,0.01771239424,0.01687299879
69,0.01810933417,0.01793382363
70,0.01710246503,0.01707894169
71,0.01736304653,0.01664827054
72,0.01775784092,0.01672987477
73,0.01693647169,0.01597248437
74,0.01710472058,0.01617957023
75,0.01624893304,0.01700365904
76,0.01625776908,0.0156434502
77,0.01633731427,0.01600728172
78,0.01610925375,0.01601962082
79,0.01625424321,0.01567721169
80,0.01594661444,0.01547274995
81,0.0164149371,0.0149440578
82,0.01648995245,0.01524371642
83,0.01554772316,0.01488195674
84,0.01531906077,0.01602739433
85,0.01588457625,0.01532171457
86,0.01473698602,0.0155668736
87,0.01438049448,0.01453722932
88,0.01592930127,0.01487010508
89,0.01520568889,0.01444761013
90,0.01501204597,0.01479805005
91,0.01517758251,0.0141767835
92,0.0150444922,0.01443913905
93,0.01516442047,0.01449317532
94,0.01554107177,0.01447165455
95,0.01530976407,0.01461809408
96,0.01478384389,0.01465431508
97,0.01449447928,0.01430117385
98,0.01489472215,0.01420907269
99,0.01383992506,0.01375937252
100,0.01402029069,0.01394690969
101,0.01363002206,0.01310659875
102,0.01406767871,0.01367235777
103,0.0145822065,0.01325923379
104,0.01367363252,0.01346614724
105,0.01390653825,0.01306773466
106,0.01385309629,0.01333076321
107,0.01345218206,0.01347126835
108,0.01350244891,0.0138364553
109,0.01419611846,0.01315039361
110,0.01367967657,0.01278291107
111,0.0134366072,0.01291818556
112,0.01298070978,0.01341423858
113,0.01352711814,0.01320729987
114,0.01320380229,0.01250214991
115,0.01289587235,0.0131806666
116,0.01388804929,0.01299345749
117,0.01317235373,0.01241752121
118,0.01357504365,0.01226981764
119,0.01279165666,0.01250208449
120,0.01282629278,0.01252181211
121,0.01318538748,0.01161671232
122,0.01239306037,0.01266700414
123,0.01268342207,0.01117811864
124,0.01207618846,0.01257961791
125,0.01192936476,0.01189408614
126,0.01306083577,0.01233807381
127,0.01225547073,0.01215960272
128,0.01198159845,0.01188786235
129,0.01233937778,0.0125194611
130,0.01308199682,0.01155887067
131,0.01240183262,0.01175356749
132,0.0125197426,0.01203572133
133,0.0125555899,0.01193220355
134,0.01185645815,0.01185784338
135,0.0125272189,0.01098938263
136,0.01197388954,0.01148553484
137,0.01229318313,0.01197625336
138,0.01146045269,0.01180801552
139,0.01200693299,0.01108521177
140,0.01152918686,0.01103553106
141,0.0115828031,0.01074440812
142,0.01157670293,0.01128203596
143,0.01112920791,0.0108710028
144,0.01136177103,0.0106694533
145,0.01199192181,0.01109760336
146,0.01147730171,0.01127818064
147,0.01141793479,0.01072941278
148,0.01157450932,0.01076182059
149,0.01143454015,0.01145325217
150,0.01124630892,0.01071237505
151,0.01132217492,0.01108645601
152,0.01139494532,0.01059383422
153,0.01076015038,0.01054753084
154,0.0113092144,0.01099467953
155,0.01142692147,0.01084242191
156,0.01119838632,0.0106619118
